,daytime,temp,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,clouds_all,weather_id,weather_main,weather_description,weather_icon,month,hour
2575,1523973600,15.11,6.17,11.89,16.0,1007,59,11.83,210,40,802,Clouds,scattered clouds,03d,4,15
2576,1523977200,14.65,5.24,11.73,15.0,1007,59,12.35,200,40,802,Clouds,scattered clouds,03d,4,16
2577,1523980800,14.64,5.82,11.64,15.0,1008,63,11.83,200,75,803,Clouds,broken clouds,04d,4,17
2578,1523984400,13.73,5.27,11.28,14.0,1009,67,11.32,210,75,803,Clouds,broken clouds,04d,4,18
2579,1523988000,12.77,5.54,10.8,13.0,1010,67,9.26,200,75,803,Clouds,broken clouds,04d,4,19
2580,1523991600,12.29,3.52,10.43,13.0,1011,67,11.32,200,40,802,Clouds,scattered clouds,03d,4,20
2581,1523995200,11.36,4.02,10.04,12.0,1012,71,9.26,190,20,801,Clouds,few clouds,02n,4,21
2582,1523998800,11.32,6.14,9.86,12.0,1013,71,6.17,180,20,801,Clouds,few clouds,02n,4,22
2583,1524002400,10.8,5.0,9.45,11.0,1013,76,7.2,170,40,802,Clouds,scattered clouds,03n,4,23
2584,1524006000,10.81,7.17,9.48,11.0,1014,76,4.12,190,75,803,Clouds,broken clouds,04n,4,0
2585,1524009600,10.83,5.3,9.58,11.0,1014,82,7.2,160,75,803,Clouds,broken clouds,04n,4,1
2586,1524013200,10.84,7.46,9.61,11.0,1015,82,4.12,180,75,803,Clouds,broken clouds,04n,4,2
2587,1524016800,11.23,7.81,9.62,12.0,1015,87,4.63,160,75,741,Fog,fog,50n,4,3
2588,1524020400,10.4,6.67,9.63,11.0,1015,93,5.14,160,75,300,Drizzle,light intensity drizzle,09n,4,4
2589,1524024000,10.8,8.61,9.74,12.0,1015,93,3.09,140,75,300,Drizzle,light intensity drizzle,09n,4,5
2590,1524027600,10.8,8.61,9.72,12.0,1015,93,3.09,130,75,803,Clouds,broken clouds,04n,4,6
2591,1524031200,11.48,8.58,9.72,12.0,1016,81,3.6,120,75,803,Clouds,broken clouds,04d,4,7
2592,1524034800,12.53,6.69,9.73,13.0,1017,82,8.23,210,75,803,Clouds,broken clouds,04d,4,8
2593,1524038400,12.99,6.78,9.79,14.0,1017,72,8.23,210,75,803,Clouds,broken clouds,04d,4,9
2594,1524042000,13.41,9.35,10.05,14.0,1018,77,5.66,190,75,803,Clouds,broken clouds,04d,4,10
2595,1524045600,13.44,8.56,10.12,15.0,1019,82,7.2,160,75,803,Clouds,broken clouds,04d,4,11
2596,1524049200,14.26,8.85,10.53,17.0,1019,88,8.75,160,75,803,Clouds,broken clouds,04d,4,12
2597,1524052800,14.07,8.65,11.24,16.0,1019,82,8.23,160,75,803,Clouds,broken clouds,04d,4,13
2598,1524056400,15.86,11.03,11.78,18.0,1019,77,7.72,150,75,803,Clouds,broken clouds,04d,4,14
2599,1524060000,16.33,9.89,12.34,19.0,1018,72,9.77,150,75,803,Clouds,broken clouds,04d,4,15
2600,1524063600,16.87,11.05,12.89,19.0,1018,68,8.75,140,75,803,Clouds,broken clouds,04d,4,16
2601,1524067200,15.94,10.41,12.85,19.0,1018,77,8.75,140,75,803,Clouds,broken clouds,04d,4,17
2602,1524070800,15.97,10.15,12.66,18.0,1017,72,8.75,160,20,801,Clouds,few clouds,02d,4,18
2603,1524074400,16.38,8.8,12.21,17.0,1017,59,10.29,180,20,801,Clouds,few clouds,02d,4,19
2604,1524078000,15.41,8.56,11.56,16.0,1017,63,9.26,180,20,801,Clouds,few clouds,02d,4,20
2605,1524081600,13.64,7.48,10.76,15.0,1017,63,7.72,190,40,802,Clouds,scattered clouds,03n,4,21
2606,1524085200,13.07,6.51,10.16,14.0,1017,72,8.75,170,75,803,Clouds,broken clouds,04n,4,22
2607,1524088800,13.03,7.18,9.94,14.0,1018,72,7.72,190,75,803,Clouds,broken clouds,04n,4,23
2608,1524092400,12.14,7.77,9.64,13.0,1018,77,5.66,190,75,803,Clouds,broken clouds,04n,4,0
2609,1524096000,12.13,10.87,9.53,13.0,1019,82,1.54,0,75,803,Clouds,broken clouds,04n,4,1
2610,1524099600,11.26,8.7,9.29,12.0,1019,82,3.09,100,75,803,Clouds,broken clouds,04n,4,2
2611,1524103200,11.61,9.5,9.14,12.0,1019,82,2.57,130,75,803,Clouds,broken clouds,04n,4,3
2612,1524106800,10.29,7.72,8.93,11.0,1019,87,3.09,120,75,803,Clouds,broken clouds,04n,4,4
2613,1524110400,9.36,7.52,8.0,11.0,1019,93,2.06,110,75,803,Clouds,broken clouds,04n,4,5
2614,1524114000,9.76,8.02,8.0,12.0,1019,93,2.06,130,75,803,Clouds,broken clouds,04n,4,6
2615,1524117600,10.68,8.1,8.94,12.0,1019,93,3.6,120,75,803,Clouds,broken clouds,04d,4,7
2616,1524121200,11.59,8.58,9.26,13.0,1020,94,4.63,150,75,803,Clouds,broken clouds,04d,4,8
2617,1524124800,12.95,9.38,9.58,14.0,1020,82,5.14,150,75,803,Clouds,broken clouds,04d,4,9
2618,1524128400,13.92,10.45,9.86,15.0,1021,72,4.63,150,75,803,Clouds,broken clouds,04d,4,10
2619,1524132000,13.62,9.0,10.4,15.0,1021,72,6.17,200,75,803,Clouds,broken clouds,04d,4,11
2620,1524135600,14.91,9.53,10.95,16.0,1022,72,7.72,240,75,803,Clouds,broken clouds,04d,4,12
2621,1524139200,15.47,9.36,11.31,16.0,1022,63,8.23,230,75,803,Clouds,broken clouds,04d,4,13
2622,1524142800,16.38,10.48,11.6,17.0,1022,63,8.23,230,40,802,Clouds,scattered clouds,03d,4,14
2623,1524146400,16.81,11.96,11.76,18.0,1022,55,6.17,210,40,802,Clouds,scattered clouds,03d,4,15
2624,1524150000,16.9,12.49,11.86,18.0,1022,56,5.66,230,40,802,Clouds,scattered clouds,03d,4,16
2625,1524153600,17.27,13.4,11.86,18.0,1022,52,4.63,200,40,802,Clouds,scattered clouds,03d,4,17
2626,1524157200,16.85,14.59,11.68,18.0,1022,56,2.57,220,40,802,Clouds,scattered clouds,03d,4,18
2627,1524160800,15.27,12.06,11.25,17.0,1022,58,3.6,240,40,802,Clouds,scattered clouds,03d,4,19
2628,1524164400,14.48,10.88,10.69,15.0,1022,67,4.63,240,40,802,Clouds,scattered clouds,03d,4,20
2629,1524168000,12.71,8.48,9.93,14.0,1023,77,5.66,250,40,802,Clouds,scattered clouds,03n,4,21
2630,1524171600,11.3,8.66,9.47,12.0,1023,88,3.6,240,40,802,Clouds,scattered clouds,03n,4,22
2631,1524175200,11.17,7.87,8.81,12.0,1023,82,4.12,250,40,802,Clouds,scattered clouds,03n,4,23
2632,1524178800,10.88,6.62,8.38,12.0,1024,87,5.7,240,20,801,Clouds,few clouds,02n,4,0
2633,1524182400,10.25,4.94,8.11,11.0,1024,82,6.69,250,20,801,Clouds,few clouds,02n,4,1
2634,1524186000,8.96,4.81,7.35,10.0,1024,82,4.63,250,20,801,Clouds,few clouds,02n,4,2
2635,1524189600,8.09,4.3,6.98,9.0,1024,87,4.12,250,40,802,Clouds,scattered clouds,03n,4,3
2636,1524193200,8.02,3.86,6.46,9.0,1024,87,4.63,260,40,802,Clouds,scattered clouds,03n,4,4
2637,1524196800,6.74,3.04,5.0,8.41,1024,87,3.6,260,20,801,Clouds,few clouds,02n,4,5
2638,1524200400,7.08,4.0,7.0,8.27,1024,93,3.09,250,20,801,Clouds,few clouds,02n,4,6
2639,1524204000,6.7,3.19,5.0,8.06,1024,93,3.6,250,20,801,Clouds,few clouds,02d,4,7
2640,1524207600,9.3,5.42,8.29,10.0,1025,87,4.63,250,20,801,Clouds,few clouds,02d,4,8
2641,1524211200,10.33,6.84,9.13,11.0,1025,82,4.12,240,20,801,Clouds,few clouds,02d,4,9
2642,1524214800,11.75,7.38,9.84,12.0,1025,71,5.14,270,20,801,Clouds,few clouds,02d,4,10
2643,1524218400,12.7,8.34,10.22,13.0,1025,67,5.14,260,40,802,Clouds,scattered clouds,03d,4,11
2644,1524222000,13.2,8.84,10.69,14.0,1025,72,5.66,270,40,802,Clouds,scattered clouds,03d,4,12
2645,1524225600,14.54,9.79,10.89,15.0,1025,59,5.66,250,75,803,Clouds,broken clouds,04d,4,13
2646,1524229200,15.01,10.5,11.13,16.0,1025,55,5.14,280,40,802,Clouds,scattered clouds,03d,4,14
2647,1524232800,15.94,11.44,11.2,17.0,1025,52,5.14,240,40,802,Clouds,scattered clouds,03d,4,15
2648,1524236400,15.96,11.23,11.23,17.0,1025,48,5.14,130,40,802,Clouds,scattered clouds,03d,4,16
2649,1524240000,15.5,11.09,11.13,16.0,1024,55,5.14,140,40,802,Clouds,scattered clouds,03d,4,17
2650,1524243600,14.54,10.73,10.89,16.0,1024,63,4.63,140,40,802,Clouds,scattered clouds,03d,4,18
2651,1524247200,14.04,10.96,10.71,16.0,1024,72,4.12,140,40,802,Clouds,scattered clouds,03d,4,19
2652,1524250800,12.74,10.02,10.32,14.0,1024,71,3.09,150,6,800,Clear,sky is clear,01d,4,20
2653,1524254400,9.78,8.17,9.0,11.94,1024,87,1.54,0,2,800,Clear,sky is clear,01n,4,21
2654,1524258000,8.71,7.22,7.0,10.95,1024,87,1.03,160,20,801,Clouds,few clouds,02n,4,22
2655,1524261600,8.05,6.78,7.0,9.0,1024,87,0.51,360,20,801,Clouds,few clouds,02n,4,23
2656,1524265200,7.63,6.39,6.0,9.48,1024,87,0.34,206,20,801,Clouds,few clouds,02n,4,0
2657,1524268800,5.18,2.64,4.0,8.96,1023,87,1.54,0,20,801,Clouds,few clouds,02n,4,1
2658,1524272400,4.32,1.07,3.0,9.36,1023,93,2.57,260,20,801,Clouds,few clouds,02n,4,2
2659,1524276000,3.86,1.25,2.0,9.12,1023,93,1.54,280,20,801,Clouds,few clouds,02n,4,3
2660,1524279600,4.15,1.95,3.0,8.47,1022,93,1.03,320,20,801,Clouds,few clouds,02n,4,4
2661,1524283200,4.41,2.09,3.0,7.88,1022,100,1.54,270,20,801,Clouds,few clouds,02n,4,5
2662,1524286800,3.9,0.91,3.0,7.12,1021,93,2.09,165,20,801,Clouds,few clouds,02n,4,6
2663,1524290400,5.18,2.29,4.0,7.57,1021,100,2.57,120,20,801,Clouds,few clouds,02d,4,7
2664,1524294000,10.05,7.13,7.63,11.0,1021,71,2.57,130,2,800,Clear,sky is clear,01d,4,8
2665,1524297600,11.97,8.31,8.49,13.0,1020,62,3.6,130,0,800,Clear,sky is clear,01d,4,9
2666,1524301200,13.84,9.88,9.2,15.0,1019,63,4.63,120,0,800,Clear,sky is clear,01d,4,10
2667,1524304800,15.21,10.02,9.98,17.0,1019,55,6.17,130,20,801,Clouds,few clouds,02d,4,11
2668,1524308400,15.26,9.89,10.49,18.0,1018,58,6.69,120,20,801,Clouds,few clouds,02d,4,12
2669,1524312000,15.81,10.38,10.97,18.0,1017,55,6.69,130,20,801,Clouds,few clouds,02d,4,13
2670,1524315600,16.29,11.57,11.31,19.0,1016,59,6.17,120,20,801,Clouds,few clouds,02d,4,14
2671,1524319200,16.81,12.31,11.53,19.0,1015,55,5.66,120,20,801,Clouds,few clouds,02d,4,15
2672,1524322800,16.36,12.26,11.5,19.0,1014,63,5.66,120,50,802,Clouds,scattered clouds,03d,4,16
2673,1524326400,15.89,11.91,11.5,19.0,1013,67,5.66,120,39,802,Clouds,scattered clouds,03d,4,17
2674,1524330000,15.84,12.21,11.46,19.0,1012,67,5.14,130,42,802,Clouds,scattered clouds,03d,4,18
2675,1524333600,14.52,11.65,11.19,17.0,1011,67,3.6,120,21,801,Clouds,few clouds,02d,4,19
2676,1524337200,12.68,10.55,10.58,15.0,1010,76,2.57,110,6,800,Clear,sky is clear,01d,4,20
2677,1524340800,11.21,8.6,9.0,14.0,1010,81,3.09,150,1,800,Clear,sky is clear,01n,4,21
2678,1524344400,9.87,8.28,8.0,12.0,1009,87,1.54,150,2,800,Clear,sky is clear,01n,4,22
2679,1524348000,11.61,8.06,9.25,12.0,1009,50,2.57,160,4,800,Clear,sky is clear,01n,4,23
2680,1524351600,11.99,6.99,8.79,13.0,1008,33,3.6,210,35,802,Clouds,scattered clouds,03n,4,0
2681,1524355200,10.28,2.89,8.36,11.0,1008,40,7.2,230,76,803,Clouds,broken clouds,04n,4,1
2682,1524358800,10.23,4.92,8.04,11.0,1007,47,4.63,230,93,804,Clouds,overcast clouds,04n,4,2
2683,1524362400,10.17,2.69,7.82,11.0,1007,47,7.72,240,90,804,Clouds,overcast clouds,04n,4,3
2684,1524366000,9.7,4.2,7.62,10.0,1006,62,5.66,230,72,803,Clouds,broken clouds,04n,4,4
2685,1524369600,9.24,4.56,7.64,10.0,1006,76,5.14,230,75,500,Rain,light rain,10n,4,5
2686,1524373200,8.03,3.87,7.65,8.52,1005,87,4.63,230,75,500,Rain,light rain,10n,4,6
2687,1524376800,8.04,5.17,7.75,8.55,1006,93,3.09,210,75,803,Clouds,broken clouds,04d,4,7
2688,1524380400,8.44,4.48,7.97,9.0,1006,100,5.14,220,75,500,Rain,light rain,10d,4,8
2689,1524384000,8.94,3.04,8.44,9.0,1006,93,7.72,240,75,500,Rain,light rain,10d,4,9
2690,1524387600,9.84,5.0,9.03,10.0,1006,87,6.17,260,75,803,Clouds,broken clouds,04d,4,10
2691,1524391200,10.39,4.6,9.76,11.0,1006,87,7.72,260,75,803,Clouds,broken clouds,04d,4,11
2692,1524394800,10.97,4.49,10.34,11.3,1007,76,8.23,260,75,803,Clouds,broken clouds,04d,4,12
2693,1524398400,13.09,6.65,10.74,14.0,1006,67,8.23,250,75,803,Clouds,broken clouds,04d,4,13
2694,1524402000,13.14,4.47,10.73,14.0,1006,58,10.8,250,40,802,Clouds,scattered clouds,03d,4,14
2695,1524405600,12.7,4.74,10.67,13.0,1006,67,10.29,250,40,802,Clouds,scattered clouds,03d,4,15
2696,1524409200,13.13,4.81,10.87,14.0,1006,58,10.29,260,75,803,Clouds,broken clouds,04d,4,16
2697,1524412800,13.15,5.53,11.02,14.0,1006,58,9.3,250,75,803,Clouds,broken clouds,04d,4,17
2698,1524416400,12.33,4.29,11.26,13.0,1007,67,10.29,250,40,802,Clouds,scattered clouds,03d,4,18
2699,1524420000,11.07,4.25,11.0,11.64,1007,76,8.75,250,75,520,Rain,light intensity shower rain,09d,4,19
2700,1524423600,10.6,3.83,10.0,11.0,1008,71,8.23,260,40,802,Clouds,scattered clouds,03d,4,20
2701,1524427200,10.04,3.36,9.92,10.5,1008,76,8.23,260,75,803,Clouds,broken clouds,04n,4,21
2702,1524430800,9.51,1.71,9.0,10.05,1009,87,10.29,250,75,520,Rain,light intensity shower rain,09n,4,22
2703,1524434400,9.04,0.91,9.0,9.5,1010,81,10.29,260,75,803,Clouds,broken clouds,04n,4,23
2704,1524438000,9.0,1.94,8.79,9.25,1011,81,8.75,250,75,803,Clouds,broken clouds,04n,4,0
2705,1524441600,8.97,2.62,8.66,9.09,1011,81,7.72,250,75,803,Clouds,broken clouds,04n,4,1
2706,1524445200,8.95,2.96,8.5,9.0,1011,81,7.2,250,75,803,Clouds,broken clouds,04n,4,2
2707,1524448800,8.49,1.33,7.58,9.0,1011,81,8.75,260,75,803,Clouds,broken clouds,04n,4,3
2708,1524452400,8.92,1.3,8.27,9.0,1012,76,9.26,260,75,803,Clouds,broken clouds,04n,4,4
2709,1524456000,8.48,1.31,7.67,9.0,1012,71,8.23,260,75,803,Clouds,broken clouds,04n,4,5
2710,1524459600,8.48,2.03,7.65,9.0,1012,71,7.2,240,75,803,Clouds,broken clouds,04n,4,6
2711,1524463200,8.46,3.09,7.47,9.0,1012,71,5.66,240,75,803,Clouds,broken clouds,04d,4,7
2712,1524466800,8.9,2.72,8.11,9.0,1013,76,7.2,240,75,803,Clouds,broken clouds,04d,4,8
2713,1524470400,9.42,3.86,8.6,10.0,1012,71,6.17,230,75,803,Clouds,broken clouds,04d,4,9
2714,1524474000,9.45,4.09,9.0,10.0,1012,76,6.17,230,75,500,Rain,light rain,10d,4,10
2715,1524477600,9.94,3.6,9.35,10.0,1012,76,7.72,230,75,803,Clouds,broken clouds,04d,4,11
2716,1524481200,10.62,5.27,9.67,11.0,1012,71,6.2,210,75,803,Clouds,broken clouds,04d,4,12
2717,1524484800,12.13,6.76,10.01,13.0,1010,71,6.69,210,75,803,Clouds,broken clouds,04d,4,13
2718,1524488400,12.24,5.86,10.16,13.0,1010,72,8.23,220,75,300,Drizzle,light intensity drizzle,09d,4,14
2719,1524492000,12.65,5.88,10.25,13.0,1009,77,9.26,220,75,803,Clouds,broken clouds,04d,4,15
2720,1524495600,12.69,5.45,10.52,13.0,1008,82,10.29,230,75,803,Clouds,broken clouds,04d,4,16
2721,1524499200,13.2,6.46,10.91,14.0,1008,82,9.77,240,75,803,Clouds,broken clouds,04d,4,17
2722,1524502800,13.49,4.88,11.36,14.0,1008,72,11.83,270,40,802,Clouds,scattered clouds,03d,4,18
2723,1524506400,11.81,1.44,11.0,12.56,1010,66,13.4,260,75,803,Clouds,broken clouds,04d,4,19
2724,1524510000,11.08,2.61,11.0,11.59,1010,71,10.8,260,75,803,Clouds,broken clouds,04d,4,20
2725,1524513600,10.46,3.47,9.99,11.0,1011,76,8.8,260,75,803,Clouds,broken clouds,04n,4,21
2726,1524517200,9.18,1.07,9.0,9.99,1012,81,10.3,260,75,803,Clouds,broken clouds,04n,4,22
2727,1524520800,9.03,2.36,9.0,9.47,1012,81,8.2,260,75,803,Clouds,broken clouds,04n,4,23
2728,1524524400,8.99,3.14,8.72,9.2,1012,75,6.7,230,75,803,Clouds,broken clouds,04n,4,0
2729,1524528000,8.72,2.69,8.0,9.0,1012,81,7.2,230,75,803,Clouds,broken clouds,04n,4,1
2730,1524531600,8.97,3.71,8.63,9.0,1011,81,6.17,230,75,803,Clouds,broken clouds,04n,4,2
2731,1524535200,8.97,2.62,8.67,9.01,1012,81,7.72,250,75,803,Clouds,broken clouds,04n,4,3
2732,1524538800,8.54,3.52,8.0,9.0,1012,81,5.7,260,75,803,Clouds,broken clouds,04n,4,4
2733,1524542400,8.53,3.51,7.96,9.0,1012,81,5.7,240,75,803,Clouds,broken clouds,04n,4,5
2734,1524546000,8.48,4.77,8.0,9.0,1012,87,4.12,230,75,803,Clouds,broken clouds,04n,4,6
2735,1524549600,8.52,4.27,8.0,9.0,1011,81,4.6,230,75,803,Clouds,broken clouds,04d,4,7
2736,1524553200,8.96,5.37,8.47,9.0,1011,87,4.1,220,75,803,Clouds,broken clouds,04d,4,8
2737,1524556800,9.85,6.25,8.88,10.0,1011,82,4.12,220,75,803,Clouds,broken clouds,04d,4,9
2738,1524560400,9.87,4.48,8.98,10.0,1011,82,6.69,240,75,500,Rain,light rain,10d,4,10
2739,1524564000,8.13,4.21,8.0,9.16,1011,93,4.63,280,90,500,Rain,light rain,10d,4,11
2740,1524567600,8.14,4.72,8.0,9.04,1010,87,3.6,300,75,500,Rain,light rain,10d,4,12
2741,1524571200,8.13,5.28,8.0,8.93,1010,93,3.09,290,75,500,Rain,light rain,10d,4,13
2742,1524574800,8.51,6.09,8.0,9.0,1009,93,2.6,320,75,500,Rain,light rain,10d,4,14
2743,1524578400,8.94,5.7,8.49,9.0,1008,87,3.6,310,90,500,Rain,light rain,10d,4,15
2744,1524582000,8.97,4.79,8.68,9.0,1007,81,4.63,290,75,500,Rain,light rain,10d,4,16
2745,1524585600,9.87,6.27,9.16,10.0,1007,82,4.12,280,75,803,Clouds,broken clouds,04d,4,17
2746,1524589200,9.89,4.62,9.26,10.0,1007,76,6.17,260,75,803,Clouds,broken clouds,04d,4,18
2747,1524592800,9.67,4.54,9.0,10.0,1007,81,6.2,260,75,803,Clouds,broken clouds,04d,4,19
2748,1524596400,9.02,4.75,8.88,9.29,1007,87,5.1,240,40,520,Rain,light intensity shower rain,09d,4,20
2749,1524600000,8.97,3.21,8.51,9.06,1007,87,7.2,240,75,520,Rain,light intensity shower rain,09n,4,21
2750,1524603600,8.4,2.52,7.23,9.0,1008,87,7.2,270,40,802,Clouds,scattered clouds,03n,4,22
2751,1524607200,7.26,2.61,6.25,8.0,1008,87,5.1,260,40,802,Clouds,scattered clouds,03n,4,23
2752,1524610800,6.6,1.4,5.98,7.72,1008,87,5.7,250,40,802,Clouds,scattered clouds,03n,4,0
2753,1524614400,6.56,1.03,5.73,7.43,1008,87,6.17,240,40,802,Clouds,scattered clouds,03n,4,1
2754,1524618000,6.07,0.99,5.49,7.2,1008,93,5.66,240,40,802,Clouds,scattered clouds,03n,4,2
2755,1524621600,6.06,0.62,5.44,7.09,1008,93,6.17,240,40,802,Clouds,scattered clouds,03n,4,3
2756,1524625200,6.14,1.44,5.39,7.09,1008,93,5.14,230,40,802,Clouds,scattered clouds,03n,4,4
2757,1524628800,6.01,0.56,5.45,6.63,1008,93,6.17,230,40,802,Clouds,scattered clouds,03n,4,5
2758,1524632400,6.05,0.78,5.39,7.07,1008,87,5.66,230,40,802,Clouds,scattered clouds,03n,4,6
2759,1524636000,6.54,1.0,5.77,7.21,1008,87,6.17,230,40,802,Clouds,scattered clouds,03d,4,7
2760,1524639600,7.03,0.87,7.0,7.52,1008,87,7.2,230,40,802,Clouds,scattered clouds,03d,4,8
2761,1524643200,7.99,1.09,7.84,8.07,1008,81,8.23,230,75,803,Clouds,broken clouds,04d,4,9
2762,1524646800,8.92,0.94,8.31,9.0,1008,76,9.77,240,75,803,Clouds,broken clouds,04d,4,10
2763,1524650400,9.58,2.09,9.0,10.0,1008,76,9.26,250,75,803,Clouds,broken clouds,04d,4,11
2764,1524654000,10.79,2.95,9.72,11.0,1008,62,9.26,250,75,803,Clouds,broken clouds,04d,4,12
2765,1524657600,10.01,4.13,9.97,10.21,1008,87,7.72,270,75,520,Rain,light intensity shower rain,09d,4,13
2766,1524661200,10.88,3.06,9.75,12.0,1007,62,9.26,250,75,520,Rain,light intensity shower rain,09d,4,14
2767,1524664800,10.62,3.45,9.0,12.0,1008,71,8.8,250,75,803,Clouds,broken clouds,04d,4,15
2768,1524668400,10.44,2.92,9.99,11.0,1008,71,9.26,260,75,520,Rain,light intensity shower rain,09d,4,16
2769,1524672000,11.29,0.66,9.76,12.0,1007,62,13.38,260,75,521,Rain,proximity shower rain,09d,4,17
2770,1524675600,10.4,-0.91,9.27,11.0,1008,58,13.89,270,75,520,Rain,light intensity shower rain,09d,4,18
2771,1524679200,9.97,0.55,9.51,10.0,1008,62,11.32,260,40,521,Rain,proximity shower rain,09d,4,19
2772,1524682800,9.02,0.51,8.92,9.45,1009,71,10.29,260,40,520,Rain,light intensity shower rain,09d,4,20
2773,1524686400,7.19,0.14,7.0,8.81,1010,81,8.23,260,40,520,Rain,light intensity shower rain,09n,4,21
2774,1524690000,7.11,0.04,6.76,8.38,1010,81,8.23,260,20,801,Clouds,few clouds,02n,4,22
2775,1524693600,7.06,-0.02,6.44,8.05,1011,81,8.23,250,20,801,Clouds,few clouds,02n,4,23
2776,1524697200,6.61,-0.91,5.97,7.75,1011,81,8.75,250,20,801,Clouds,few clouds,02n,4,0
2777,1524700800,6.12,-0.94,5.72,7.47,1011,87,8.23,250,20,801,Clouds,few clouds,02n,4,1
2778,1524704400,6.07,-2.26,5.39,7.22,1011,81,9.77,250,20,801,Clouds,few clouds,02n,4,2
2779,1524708000,5.65,-1.32,5.0,7.06,1011,81,7.72,240,20,801,Clouds,few clouds,02n,4,3
2780,1524711600,5.63,-2.06,5.0,6.92,1011,81,8.75,250,20,801,Clouds,few clouds,02n,4,4
2781,1524715200,6.01,-1.07,5.05,6.89,1011,87,8.23,240,40,802,Clouds,scattered clouds,03n,4,5
2782,1524718800,5.61,-2.08,5.0,6.8,1011,81,8.75,250,20,801,Clouds,few clouds,02n,4,6
2783,1524722400,6.03,-1.23,5.31,6.9,1012,81,8.23,250,20,801,Clouds,few clouds,02d,4,7
2784,1524726000,6.58,-0.58,6.0,7.25,1012,81,8.23,250,20,801,Clouds,few clouds,02d,4,8
2785,1524729600,7.97,0.17,7.75,8.0,1012,76,9.26,250,40,802,Clouds,scattered clouds,03d,4,9
2786,1524733200,8.93,-0.15,8.52,9.0,1012,66,10.8,260,75,803,Clouds,broken clouds,04d,4,10
2787,1524736800,10.32,1.32,9.08,11.0,1012,62,10.8,260,75,803,Clouds,broken clouds,04d,4,11
2788,1524740400,10.77,2.38,9.53,11.0,1012,66,10.29,260,75,803,Clouds,broken clouds,04d,4,12
2789,1524744000,9.94,2.36,9.0,11.0,1012,81,9.77,270,75,520,Rain,light intensity shower rain,09d,4,13
2790,1524747600,10.83,2.09,10.0,12.0,1013,66,10.8,270,75,803,Clouds,broken clouds,04d,4,14
2791,1524751200,10.54,4.63,10.0,11.0,1013,66,6.69,260,75,803,Clouds,broken clouds,04d,4,15
2792,1524754800,10.58,4.67,10.0,11.26,1013,66,6.69,270,75,803,Clouds,broken clouds,04d,4,16
2793,1524758400,9.73,3.51,9.0,11.07,1012,71,7.2,300,75,803,Clouds,broken clouds,04d,4,17
2794,1524762000,10.05,4.41,10.0,10.5,1012,66,6.17,290,75,803,Clouds,broken clouds,04d,4,18
2795,1524765600,9.13,4.24,9.0,9.78,1012,71,5.14,280,75,803,Clouds,broken clouds,04d,4,19
2796,1524769200,8.14,4.51,7.0,9.24,1012,81,3.6,300,75,803,Clouds,broken clouds,04d,4,20
2797,1524772800,6.83,4.03,6.0,8.65,1012,81,2.06,270,75,803,Clouds,broken clouds,04n,4,21
2798,1524776400,6.67,4.21,6.0,8.25,1012,81,1.54,0,75,803,Clouds,broken clouds,04n,4,22
2799,1524780000,5.29,2.4,5.0,7.49,1012,87,2.06,270,100,804,Clouds,overcast clouds,04n,4,23
2800,1524783600,4.79,1.98,4.0,7.23,1011,93,2.06,290,100,804,Clouds,overcast clouds,04n,4,0
2801,1524787200,4.79,2.35,4.0,7.2,1011,93,1.54,270,100,804,Clouds,overcast clouds,04n,4,1
2802,1524790800,4.32,1.79,3.0,7.07,1011,93,1.54,250,100,804,Clouds,overcast clouds,04n,4,2
2803,1524794400,4.72,2.26,4.0,6.83,1010,93,1.54,320,100,500,Rain,light rain,10n,4,3
2804,1524798000,4.71,1.17,4.0,6.8,1010,93,3.09,30,100,500,Rain,light rain,10n,4,4
2805,1524801600,5.15,1.69,4.91,6.69,1009,93,3.09,40,75,803,Clouds,broken clouds,04n,4,5
2806,1524805200,5.53,2.14,4.93,6.65,1008,93,3.09,40,75,803,Clouds,broken clouds,04d,4,6
2807,1524808800,5.99,1.43,5.13,6.63,1008,87,4.63,50,75,803,Clouds,broken clouds,04d,4,7
2808,1524812400,6.94,2.01,6.25,7.0,1008,81,5.14,50,75,500,Rain,light rain,10d,4,8
2809,1524816000,6.95,1.49,6.36,7.0,1008,87,6.17,50,75,500,Rain,light rain,10d,4,9
2810,1524819600,7.01,1.2,6.91,7.23,1008,87,6.69,40,75,500,Rain,light rain,10d,4,10
2811,1524823200,7.05,1.41,6.0,8.0,1008,81,6.17,70,75,500,Rain,light rain,10d,4,11
2812,1524826800,7.04,2.88,7.0,7.46,1009,93,4.63,90,75,803,Clouds,broken clouds,04d,4,12
2813,1524830400,8.35,3.5,7.09,9.0,1008,76,5.14,50,75,803,Clouds,broken clouds,04d,4,13
2814,1524834000,7.55,2.01,7.0,8.0,1008,81,6.17,60,75,803,Clouds,broken clouds,04d,4,14
2815,1524837600,8.82,3.7,7.69,9.0,1009,76,5.66,70,75,803,Clouds,broken clouds,04d,4,15
2816,1524841200,9.31,4.65,7.81,10.0,1009,76,5.14,70,75,803,Clouds,broken clouds,04d,4,16
2817,1524844800,9.69,4.89,7.79,10.0,1008,61,4.6,70,40,802,Clouds,scattered clouds,03d,4,17
2818,1524848400,9.25,4.92,7.81,10.0,1009,57,3.6,50,20,801,Clouds,few clouds,02d,4,18
